measure,contrast,type,estimate,ci_low,ci_high,se,family,log10_p,log10_p_holm,p_value,p_holm
need_vision_pings_pm,KR EMERALD-PLATINUM,adjacent,-0.002710996540098376,-0.00972598677468252,0.004122521589728438,0.003483293540657246,adjacent_nine_signals,-0.36011448683815067,0.0,4.3640077499e-1,1.0000000000e+0
need_vision_pings_pm,KR DIAMOND-EMERALD,adjacent,0.005965071359218865,-0.0014445062603843694,0.013464601598349064,0.003779750851517491,adjacent_nine_signals,-0.9410896255433608,0.0,1.1452765658e-1,1.0000000000e+0
need_vision_pings_pm,KR BRONZE,local_change,0.031760608884012304,0.021022801991361636,0.04196643808219935,0.005176621514684239,local_change_nine_signals,-9.070842885440948,-6.94373808707614,8.4948773833e-10,1.1383135694e-7
need_vision_pings_pm,KR SILVER,local_change,0.0021762813576041984,-0.008432759788972465,0.014164706360927615,0.005863339611716411,local_change_nine_signals,-0.14842812673629557,0.0,7.1051274609e-1,1.0000000000e+0
need_vision_pings_pm,KR GOLD,local_change,0.0028677595806096134,-0.011402144440143874,0.014975482294237882,0.007037439797434964,local_change_nine_signals,-0.16517221978935873,0.0,6.8364049539e-1,1.0000000000e+0
need_vision_pings_pm,KR PLATINUM,local_change,-0.0033616472874345438,-0.016543405540705432,0.009219438914009895,0.006569771702884646,local_change_nine_signals,-0.2154738817106917,0.0,6.0887216198e-1,1.0000000000e+0
need_vision_pings_pm,KR EMERALD,local_change,0.008676067899317241,-0.003114199443916898,0.021051364239024872,0.006038194175248503,local_change_nine_signals,-0.8217240990829843,0.0,1.5075644957e-1,1.0000000000e+0
need_vision_pings_pm,KR-NA Diamond-Iron,between_region_endpoint,-0.07718145747757224,-0.08839712202791139,-0.06779462132041121,0.005117953166758181,between_region_endpoint_nine_signals,-50.66252348691173,-49.34030419217781,2.1750864008e-51,4.5676814417e-50
need_vision_pings_pm,KR-EUW Diamond-Iron,between_region_endpoint,-0.06374535089980032,-0.0749233591361551,-0.05318776518385657,0.005497321891259899,between_region_endpoint_nine_signals,-30.363254172401977,-29.10798166729867,4.3325723882e-31,7.7986302988e-30
need_vision_pings_pm,EUW-NA Diamond-Iron,between_region_endpoint,-0.013436106577771889,-0.02375855729148977,-0.0046563683852130534,0.005004847320305907,between_region_endpoint_nine_signals,-2.138988015336607,-1.29388997532235,7.2612599512e-3,5.0828819658e-2
assist_me_pings_pm,NA Diamond-Iron,endpoint,0.5230951041618042,0.48859136897259875,0.5596648079879437,0.01871761133723703,endpoint_nine_signals,-171.14062075948212,-169.9365007768262,7.2340122610e-172,1.1574419618e-170
assist_me_pings_pm,NA BRONZE-IRON,adjacent,0.14465690445405466,0.11270935766621613,0.17800698691705877,0.016670522791246648,adjacent_nine_signals,-17.392657053448797,-15.272083122242947,4.0489549673e-18,5.3446205569e-16
assist_me_pings_pm,NA SILVER-BRONZE,adjacent,0.08087965972630295,0.04926927143822343,0.11255292261600092,0.01596683547062353,adjacent_nine_signals,-6.390004524731627,-4.450485272113009,4.0737603350e-7,3.5441714915e-5
assist_me_pings_pm,NA GOLD-SILVER,adjacent,0.04963276950916684,0.01800297139537913,0.07996298395818277,0.01584033068018521,adjacent_nine_signals,-2.762348319297426,-1.0633783149614073,1.7284295425e-3,8.6421477124e-2
assist_me_pings_pm,NA PLATINUM-GOLD,adjacent,0.10151617261083823,0.06763911768230038,0.13367208941950792,0.01719074660525719,adjacent_nine_signals,-8.45339782203924,-6.440560597334067,3.5204824039e-9,3.6260968760e-7
assist_me_pings_pm,NA EMERALD-PLATINUM,adjacent,0.05944519451779151,0.02470184411812667,0.09616744678757452,0.01847726986664989,adjacent_nine_signals,-2.8879135470232,-1.1636376774224109,1.2944534966e-3,6.8606035321e-2
assist_me_pings_pm,NA DIAMOND-EMERALD,adjacent,0.08696440334364997,0.050237421199993325,0.12228036290062026,0.01940432445732297,adjacent_nine_signals,-5.130474750354874,-3.2554134869631737,7.4050031849e-6,5.5537523886e-4
assist_me_pings_pm,NA BRONZE,local_change,-0.0637772447277517,-0.12209917806973164,-0.0076166447477578544,0.028231826789544022,local_change_nine_signals,-1.6219661449766092,0.0,2.3879974298e-2,1.0000000000e+0
assist_me_pings_pm,NA SILVER,local_change,-0.031246890217136114,-0.08755850477097271,0.022422111169360482,0.027416171999449023,local_change_nine_signals,-0.5944812099973229,0.0,2.5440098588e-1,1.0000000000e+0
assist_me_pings_pm,NA GOLD,local_change,0.05188340310167139,-0.0017441189741930199,0.10729793195816364,0.028315483943435124,local_change_nine_signals,-1.1745622999661762,0.0,6.6901784190e-2,1.0000000000e+0
assist_me_pings_pm,NA PLATINUM,local_change,-0.04207097809304672,-0.100248691423073,0.0198110695364511,0.031165456647949938,local_change_nine_signals,-0.7519272099659337,0.0,1.7704056627e-1,1.0000000000e+0
assist_me_pings_pm,NA EMERALD,local_change,0.027519208825858454,-0.037388995679607274,0.08781905241409128,0.0326301140576743,local_change_nine_signals,-0.3990027132887798,0.0,3.9902240943e-1,1.0000000000e+0
assist_me_pings_pm,EUW Diamond-Iron,endpoint,0.5066043900230337,0.4658954745011386,0.5450163616814708,0.02006179922234492,endpoint_nine_signals,-139.97000496292713,-138.79391370387145,1.0715070605e-140,1.6072605907e-139
assist_me_pings_pm,EUW BRONZE-IRON,adjacent,0.1990266505697882,0.16405510410661606,0.23543838500353365,0.018377518324480265,adjacent_nine_signals,-26.604793057384807,-24.44044020160037,2.4843166076e-27,3.6271022471e-25
assist_me_pings_pm,EUW SILVER-BRONZE,adjacent,0.07535030061127856,0.04032587294401388,0.10959400525689393,0.01841734638215451,adjacent_nine_signals,-4.367521524775338,-2.522423484761081,4.2902092531e-5,3.0031464772e-3
assist_me_pings_pm,EUW GOLD-SILVER,adjacent,0.040370462544021546,0.003046289245183695,0.07661963876179542,0.018627256039453064,adjacent_nine_signals,-1.5197978151700244,0.0,3.0213579795e-2,1.0000000000e+0
assist_me_pings_pm,EUW PLATINUM-GOLD,adjacent,0.03305601069521291,-0.007385666140516586,0.07237125926819664,0.01946205626673538,adjacent_nine_signals,-1.0485834951583581,0.0,8.9416260844e-2,1.0000000000e+0
assist_me_pings_pm,EUW EMERALD-PLATINUM,adjacent,0.04851705928932937,0.007022824991719012,0.08761255614727545,0.020307016301015862,adjacent_nine_signals,-1.7724691505735874,-0.15513261734553319,1.6886158034e-2,6.9962832297e-1
assist_me_pings_pm,EUW DIAMOND-EMERALD,adjacent,0.11028390631340312,0.07201545660043791,0.15065719543073358,0.020855915993711907,adjacent_nine_signals,-6.907519503379353,-4.948478111058259,1.2373156231e-7,1.1259572170e-5
assist_me_pings_pm,EUW BRONZE,local_change,-0.12367634995850962,-0.18474365532009812,-0.06586516842644599,0.0317666001855142,local_change_nine_signals,-4.004817522376211,-1.894227812076962,9.8896854254e-5,1.2757694199e-2
assist_me_pings_pm,EUW SILVER,local_change,-0.03497983806725702,-0.09929762479246462,0.024618182216382914,0.03212377052435862,local_change_nine_signals,-0.5587851987192065,0.0,2.7619435708e-1,1.0000000000e+0
assist_me_pings_pm,EUW GOLD,local_change,-0.007314451848808634,-0.07332886129273987,0.061562059165841586,0.032760433837124736,local_change_nine_signals,-0.08442887288085375,0.0,8.2332466690e-1,1.0000000000e+0
assist_me_pings_pm,EUW PLATINUM,local_change,0.015461048594116455,-0.054405823512551424,0.08295203932303948,0.03460027507840504,local_change_nine_signals,-0.18376856158163463,0.0,6.5498512701e-1,1.0000000000e+0
assist_me_pings_pm,EUW EMERALD,local_change,0.06176684702407376,-0.00841836545902494,0.1363293627668318,0.0355364893322326,local_change_nine_signals,-1.0851870561498889,0.0,8.2188857585e-2,1.0000000000e+0
assist_me_pings_pm,KR Diamond-Iron,endpoint,0.2154736670381655,0.1775314495133705,0.2504205094811882,0.018453164230853195,endpoint_nine_signals,-30.775963660309664,-30.076993655973645,1.6750830331e-31,8.3754151656e-31
assist_me_pings_pm,KR BRONZE-IRON,adjacent,0.044332490345123654,0.011684402993848396,0.0754725071722651,0.017189908569734562,adjacent_nine_signals,-2.003963494957084,-0.3507509811817402,9.9091523373e-3,4.4591185518e-1
assist_me_pings_pm,KR SILVER-BRONZE,adjacent,0.03343034741463857,0.0013059239970258374,0.0638509432992231,0.016248460565258895,adjacent_nine_signals,-1.4018308324424236,0.0,3.9643242361e-2,1.0000000000e+0
assist_me_pings_pm,KR GOLD-SILVER,adjacent,0.006741155270068133,-0.024744272437559132,0.038077972202065394,0.016625474524939204,adjacent_nine_signals,-0.1642263816451784,0.0,6.8513099991e-1,1.0000000000e+0
assist_me_pings_pm,KR PLATINUM-GOLD,adjacent,0.033613796760404546,-0.0005390604796061345,0.06746155530813645,0.01721242001898899,adjacent_nine_signals,-1.2938476368175664,0.0,5.0833775100e-2,1.0000000000e+0
assist_me_pings_pm,KR EMERALD-PLATINUM,adjacent,0.038804121246658996,0.006093730107216244,0.07293838271323808,0.017314082223501493,adjacent_nine_signals,-1.6018191089712581,-0.022035512354448006,2.5013870149e-2,9.5052706567e-1
assist_me_pings_pm,KR DIAMOND-EMERALD,adjacent,0.058551756001271604,0.022634940342154457,0.09299672659711541,0.018042062411899592,adjacent_nine_signals,-2.9305896178935966,-1.1902269283993527,1.1733035430e-3,6.4531694865e-2
assist_me_pings_pm,KR BRONZE,local_change,-0.010902142930485081,-0.06615754658054056,0.0420641221808785,0.02874002587874469,local_change_nine_signals,-0.1521572591052581,0.0,7.0443794406e-1,1.0000000000e+0
assist_me_pings_pm,KR SILVER,local_change,-0.02668919214457044,-0.07843062190186349,0.029959984034644532,0.028327615960440724,local_change_nine_signals,-0.46078596869151106,0.0,3.4610990752e-1,1.0000000000e+0
assist_me_pings_pm,KR GOLD,local_change,0.026872641490336413,-0.029024098739284517,0.08652119353552548,0.0293633416530947,local_change_nine_signals,-0.44357813635883914,0.0,3.6009895714e-1,1.0000000000e+0
assist_me_pings_pm,KR PLATINUM,local_change,0.0051903244862544495,-0.0519206661640928,0.06974399972488288,0.029953359381737307,local_change_nine_signals,-0.06427555239742311,0.0,8.6243117635e-1,1.0000000000e+0
assist_me_pings_pm,KR EMERALD,local_change,0.01974763475461261,-0.04168227103567612,0.07954763300552219,0.03034877536514994,local_change_nine_signals,-0.2879846714216761,0.0,5.1524683008e-1,1.0000000000e+0
assist_me_pings_pm,KR-NA Diamond-Iron,between_region_endpoint,-0.30762143712363876,-0.36100764709315275,-0.26271363794559366,0.02618646072492156,between_region_endpoint_nine_signals,-31.137445321022348,-29.836415325358367,7.2870991550e-32,1.4574198310e-30
assist_me_pings_pm,KR-EUW Diamond-Iron,between_region_endpoint,-0.2911307229848683,-0.3415136659666613,-0.23575305882397887,0.027101659922503164,between_region_endpoint_nine_signals,-26.190387697836503,-24.986267715180578,6.4507810601e-27,1.0321249696e-25
assist_me_pings_pm,EUW-NA Diamond-Iron,between_region_endpoint,-0.016490714138770457,-0.07045784347576395,0.03605414831424305,0.02730867290266688,between_region_endpoint_nine_signals,-0.262859606120477,0.0,5.4593431613e-1,1.0000000000e+0
on_my_way_pings_pm,NA Diamond-Iron,endpoint,2.8546114358148937,2.766730094049582,2.943976015388701,0.046688344073130016,endpoint_nine_signals,-813.6514851114985,-812.2201213473395,2.2310786921e-814,6.0239124687e-813
on_my_way_pings_pm,NA BRONZE-IRON,adjacent,0.5902573952299724,0.5341746562026626,0.6435994689711227,0.02835881511323433,adjacent_nine_signals,-95.48955081293637,-93.28543083028045,3.2392852022e-96,5.1828563235e-94
on_my_way_pings_pm,NA SILVER-BRONZE,adjacent,0.44134185893170597,0.37564932271674145,0.5054025384084616,0.03218944320288291,adjacent_nine_signals,-42.057836717721564,-39.87599312977679,8.7531280590e-43,1.3304754650e-40
on_my_way_pings_pm,NA GOLD-SILVER,adjacent,0.3563339326004027,0.28560875203269154,0.4233427695914999,0.03619033608266575,adjacent_nine_signals,-22.14721354462142,-20.007334458220182,7.1250260313e-23,9.8325359232e-21
on_my_way_pings_pm,NA PLATINUM-GOLD,adjacent,0.43819744795889015,0.36135484019255687,0.5206691382905243,0.040989760678597206,adjacent_nine_signals,-25.94742946654355,-23.786061464308574,1.1286792306e-26,1.6365848844e-24
on_my_way_pings_pm,NA EMERALD-PLATINUM,adjacent,0.4721132018049574,0.37796012164217113,0.5683457049433589,0.04793929884977471,adjacent_nine_signals,-22.15601914669674,-20.013004346442642,6.9820162185e-23,9.7050025438e-21
on_my_way_pings_pm,NA DIAMOND-EMERALD,adjacent,0.556367599288965,0.45014609311132986,0.6663625511764674,0.055977634593499505,adjacent_nine_signals,-22.55076405525446,-20.404636019576223,2.8134289030e-23,3.9388004641e-21
on_my_way_pings_pm,NA BRONZE,local_change,-0.14891553629826648,-0.25560796809501923,-0.0462525197510874,0.05218450446466976,local_change_nine_signals,-2.3642937476647026,-0.2708720625024674,4.3222138668e-3,5.3595451948e-1
on_my_way_pings_pm,NA SILVER,local_change,-0.08500792633130327,-0.20460574518536664,0.030752579742196248,0.05943355109178463,local_change_nine_signals,-0.8163590593774053,0.0,1.5263036424e-1,1.0000000000e+0
on_my_way_pings_pm,NA GOLD,local_change,0.08186351535848746,-0.04101572046992308,0.21868789185417134,0.0664443639383171,local_change_nine_signals,-0.6616904236440648,0.0,2.1792626537e-1,1.0000000000e+0
on_my_way_pings_pm,NA PLATINUM,local_change,0.033915753846067265,-0.12023357058928427,0.1871886753489774,0.07683829619914104,local_change_nine_signals,-0.18116088103173486,0.0,6.5892975460e-1,1.0000000000e+0
on_my_way_pings_pm,NA EMERALD,local_change,0.08425439748400754,-0.09611426216105132,0.2658722813132253,0.08996272056502012,local_change_nine_signals,-0.457185573992134,0.0,3.4899115972e-1,1.0000000000e+0
on_my_way_pings_pm,EUW Diamond-Iron,endpoint,2.6820860235124617,2.582767991167748,2.772143551178306,0.048154228176407764,endpoint_nine_signals,-675.4886943601051,-674.0737210121343,3.2456795554e-676,8.4387668441e-675
on_my_way_pings_pm,EUW BRONZE-IRON,adjacent,0.6474259380392009,0.5908383794783472,0.7125035752984905,0.03125503977255248,adjacent_nine_signals,-94.58926183303062,-92.38786470871017,2.5747683796e-95,4.0938817235e-93
on_my_way_pings_pm,EUW SILVER-BRONZE,adjacent,0.35661100848548677,0.2876681084623102,0.42056645785802615,0.034165838184985975,adjacent_nine_signals,-24.777560182344725,-22.622224144879663,1.6689365184e-25,2.3865792213e-23
on_my_way_pings_pm,EUW GOLD-SILVER,adjacent,0.3616731175484267,0.28940466384573427,0.4367220358948755,0.03847122323665344,adjacent_nine_signals,-20.26778136385452,-18.137447595359514,5.3978229582e-21,7.2870609936e-19
on_my_way_pings_pm,EUW PLATINUM-GOLD,adjacent,0.26851328167384647,0.19358232921048257,0.3464463671733273,0.042466460366182346,adjacent_nine_signals,-9.590714085316748,-7.541496062646566,2.5661729022e-10,2.8741136505e-8
on_my_way_pings_pm,EUW EMERALD-PLATINUM,adjacent,0.449890445311107,0.35929674048668964,0.5359400981453184,0.047954466104203314,adjacent_nine_signals,-20.187297449729567,-18.06019265136476,6.4968456681e-21,8.7057731953e-19
on_my_way_pings_pm,EUW DIAMOND-EMERALD,adjacent,0.5979722324543939,0.48482327655251256,0.7137934368590075,0.05629555785967573,adjacent_nine_signals,-25.628147753240874,-23.469785261145624,2.3542481985e-26,3.3901174058e-24
on_my_way_pings_pm,EUW BRONZE,local_change,-0.29081492955371413,-0.40323201332248704,-0.18801929001477724,0.056530767794051855,local_change_nine_signals,-6.571174559057005,-4.450600627851156,2.6842653230e-7,3.5432302264e-5
on_my_way_pings_pm,EUW SILVER,local_change,0.005062109062939912,-0.11483460959963453,0.1301626570249294,0.0626802463860483,local_change_nine_signals,-0.028894861106690557,0.0,9.3563215509e-1,1.0000000000e+0
on_my_way_pings_pm,EUW GOLD,local_change,-0.09315983587458021,-0.22013063214795656,0.03693579032399525,0.07036856768561432,local_change_nine_signals,-0.7315589321534419,0.0,1.8554150194e-1,1.0000000000e+0
on_my_way_pings_pm,EUW PLATINUM,local_change,0.18137716363726053,0.03743456025875389,0.3144047998461727,0.07754911484305185,local_change_nine_signals,-1.7134929538731596,0.0,1.9342252398e-2,1.0000000000e+0
on_my_way_pings_pm,EUW EMERALD,local_change,0.1480817871432869,-0.03536309593829472,0.3216793549295482,0.09018075317052207,local_change_nine_signals,-0.9974946889898596,0.0,1.0057853627e-1,1.0000000000e+0
on_my_way_pings_pm,KR Diamond-Iron,endpoint,2.1629355089446527,2.0680129040601725,2.257838277763218,0.04867590927989175,endpoint_nine_signals,-430.50506962384304,-429.2263160228902,3.1255782504e-431,5.9385986758e-430
on_my_way_pings_pm,KR BRONZE-IRON,adjacent,0.6045158902300423,0.533157405094244,0.6700729406673711,0.0361912987096583,adjacent_nine_signals,-61.90689162417178,-59.710991971762546,1.2391057601e-62,1.9453960433e-60
on_my_way_pings_pm,KR SILVER-BRONZE,adjacent,0.36402767824403126,0.2838655359020798,0.43783920411749333,0.03940703544091363,adjacent_nine_signals,-19.59857643647798,-17.474724795510895,2.5201335933e-20,3.3517776791e-18
on_my_way_pings_pm,KR GOLD-SILVER,adjacent,0.22565296404087531,0.14715161517212685,0.30876110483377317,0.04244334121116018,adjacent_nine_signals,-6.975752592469635,-5.0119647651240795,1.0574197252e-7,9.7282614723e-6
on_my_way_pings_pm,KR PLATINUM-GOLD,adjacent,0.25134028182836454,0.16080512934781693,0.3378678221722864,0.045389057796332705,adjacent_nine_signals,-7.51302797929445,-5.530756746254882,3.0688242739e-8,2.9460713030e-6
on_my_way_pings_pm,KR EMERALD-PLATINUM,adjacent,0.3759100898299743,0.27239134982654717,0.4733289792894482,0.04985422959714887,adjacent_nine_signals,-13.328543004230898,-11.2386378927915,4.6930696082e-14,5.7724756181e-12
on_my_way_pings_pm,KR DIAMOND-EMERALD,adjacent,0.341488604771365,0.23628153603947027,0.4514475399335011,0.055674835146580594,adjacent_nine_signals,-9.066014731205346,-7.028588233264722,8.5898438439e-10,9.3629297898e-8
on_my_way_pings_pm,KR BRONZE,local_change,-0.240488211986011,-0.36613467832973334,-0.11073065799310307,0.0652416831570319,local_change_nine_signals,-3.642626789269667,-1.5354168196217985,2.2770533748e-4,2.9146283198e-2
on_my_way_pings_pm,KR SILVER,local_change,-0.13837471420315595,-0.27678069077879563,0.00382889980089675,0.07115601531254094,local_change_nine_signals,-1.285543336681407,0.0,5.1815138497e-2,1.0000000000e+0
on_my_way_pings_pm,KR GOLD,local_change,0.025687317787489228,-0.12504783323690977,0.16748433941623309,0.07578034287552254,local_change_nine_signals,-0.13393028586636901,0.0,7.3463178379e-1,1.0000000000e+0
on_my_way_pings_pm,KR PLATINUM,local_change,0.12456980800160977,-0.04173232889263788,0.2903447113353827,0.08226195901929446,local_change_nine_signals,-0.8862298808680489,0.0,1.2994815540e-1,1.0000000000e+0
on_my_way_pings_pm,KR EMERALD,local_change,-0.034421485058609314,-0.20908606155422177,0.1375935418607356,0.09123957026752694,local_change_nine_signals,-0.15120958741156063,0.0,7.0597677270e-1,1.0000000000e+0
on_my_way_pings_pm,KR-NA Diamond-Iron,between_region_endpoint,-0.6916759268702402,-0.8161817097368931,-0.5616633268522955,0.06708788086538131,between_region_endpoint_nine_signals,-24.19720882831801,-23.02111756926233,6.3502550960e-25,9.5253826441e-24
on_my_way_pings_pm,KR-EUW Diamond-Iron,between_region_endpoint,-0.5191505145678095,-0.6430574751063028,-0.37944539511556663,0.06794594722392282,between_region_endpoint_nine_signals,-13.665255175039828,-12.51912713936159,2.1614481652e-14,3.0260274313e-13
on_my_way_pings_pm,EUW-NA Diamond-Iron,between_region_endpoint,-0.1725254123024319,-0.30757985643279445,-0.04515565516382678,0.06667107894063919,between_region_endpoint_nine_signals,-2.0149495716000883,-1.2367983212164446,9.6616305916e-3,5.7969783550e-2
get_back_pings_pm,NA Diamond-Iron,endpoint,0.34429143828871395,0.3101982564402127,0.3800148305875367,0.017905639414061363,endpoint_nine_signals,-81.66681016738923,-80.66681016738923,2.1537229337e-82,2.1537229337e-81
get_back_pings_pm,NA BRONZE-IRON,adjacent,0.0042859638533899735,-0.02357680075074809,0.031523983941957934,0.014366596478541015,adjacent_nine_signals,-0.11608174025255304,0.0,7.6545252456e-1,1.0000000000e+0
get_back_pings_pm,NA SILVER-BRONZE,adjacent,0.03525990001052809,0.007891425013581883,0.06559648248406992,0.013770805527168018,adjacent_nine_signals,-1.9807712196698863,-0.3373185431836989,1.0452707084e-2,4.5991911168e-1
get_back_pings_pm,NA GOLD-SILVER,adjacent,0.061302899798135524,0.033387738266907746,0.0885876149647996,0.014155639824880283,adjacent_nine_signals,-4.827746247856956,-2.9644233877365,1.4868041072e-5,1.0853669983e-3
get_back_pings_pm,NA PLATINUM-GOLD,adjacent,0.06966137771963099,0.03928652977414331,0.09790806030902902,0.015246762883272372,adjacent_nine_signals,-5.309606578281544,-3.4175119755910637,4.9022270465e-6,3.8237370963e-4
get_back_pings_pm,NA EMERALD-PLATINUM,adjacent,0.08578499304365705,0.05663511184517036,0.11723850075065467,0.016763894992754845,adjacent_nine_signals,-6.508600000684748,-4.5592099940398345,3.1002734371e-7,2.7592433590e-5
get_back_pings_pm,NA DIAMOND-EMERALD,adjacent,0.08799630386337232,0.05039465164714036,0.1246727867819291,0.0191494022654996,adjacent_nine_signals,-5.36428578151031,-3.466658690219869,4.3222931488e-6,3.4146115875e-4
get_back_pings_pm,NA BRONZE,local_change,0.030973936157138116,-0.01644690564402645,0.0807584025406664,0.024307961028847178,local_change_nine_signals,-0.693399418343301,0.0,2.0258187277e-1,1.0000000000e+0
get_back_pings_pm,NA SILVER,local_change,0.026042999787607435,-0.023844584034895082,0.07004614103328569,0.023974661876996508,local_change_nine_signals,-0.5569581333067504,0.0,2.7735874701e-1,1.0000000000e+0
get_back_pings_pm,NA GOLD,local_change,0.008358477921495466,-0.04158770620197927,0.05613976004810985,0.0254485570780618,local_change_nine_signals,-0.12926000752485126,0.0,7.4257443331e-1,1.0000000000e+0
get_back_pings_pm,NA PLATINUM,local_change,0.016123615324026064,-0.03415261751107601,0.07090672450039666,0.02760869915123868,local_change_nine_signals,-0.2524196177549118,0.0,5.5921702177e-1,1.0000000000e+0
get_back_pings_pm,NA EMERALD,local_change,0.002211310819715262,-0.05707460711916134,0.058578618738989986,0.030977931191960403,local_change_nine_signals,-0.025445662329784995,0.0,9.4309260110e-1,1.0000000000e+0
get_back_pings_pm,EUW Diamond-Iron,endpoint,0.29684279939487507,0.2588760844457717,0.3361938635783421,0.018830202665782742,endpoint_nine_signals,-55.26062068648631,-54.30637817704699,5.4875604010e-56,4.9388043609e-55
get_back_pings_pm,EUW BRONZE-IRON,adjacent,-0.009709845533436345,-0.042414397710741535,0.022021829134898623,0.01623507776800072,adjacent_nine_signals,-0.25980491868181216,0.0,5.4978777831e-1,1.0000000000e+0
get_back_pings_pm,EUW SILVER-BRONZE,adjacent,0.014348061149765667,-0.015965609632313176,0.04263281391350277,0.015150115900164298,adjacent_nine_signals,-0.46393614947031464,0.0,3.4360846194e-1,1.0000000000e+0
get_back_pings_pm,EUW GOLD-SILVER,adjacent,0.0650743396036445,0.035234136777912706,0.09472734211452842,0.015201168685264506,adjacent_nine_signals,-4.730118548441455,-2.8727860520101864,1.8615789161e-5,1.3403368196e-3
get_back_pings_pm,EUW PLATINUM-GOLD,adjacent,0.03807213206932569,0.007488862952813156,0.07083885535807008,0.015901986490556488,adjacent_nine_signals,-1.7783819077434337,-0.15513261734553319,1.6657817214e-2,6.9962832297e-1
get_back_pings_pm,EUW EMERALD-PLATINUM,adjacent,0.08205630544291587,0.049727656626597574,0.11520737404624355,0.017083355220468856,adjacent_nine_signals,-5.80665344074846,-3.8981684218698103,1.5607974946e-6,1.2642459706e-4
get_back_pings_pm,EUW DIAMOND-EMERALD,adjacent,0.10700180666265968,0.06871357238678245,0.14472874077331718,0.019141813031855092,adjacent_nine_signals,-7.643719704936405,-5.65694797067016,2.2713303029e-8,2.2031903938e-6
get_back_pings_pm,EUW BRONZE,local_change,0.024057906683202013,-0.031480021292377834,0.07685867299388921,0.027053121269209637,local_change_nine_signals,-0.4273020431614631,0.0,3.7385049227e-1,1.0000000000e+0
get_back_pings_pm,EUW SILVER,local_change,0.05072627845387884,0.0009214787128870727,0.10252514190604967,0.026080105505539082,local_change_nine_signals,-1.285898393712431,0.0,5.1772794392e-2,1.0000000000e+0
get_back_pings_pm,EUW GOLD,local_change,-0.02700220753431881,-0.08026091060252702,0.02513084107670796,0.026918912576271076,local_change_nine_signals,-0.5005667393508836,0.0,3.1581536881e-1,1.0000000000e+0
get_back_pings_pm,EUW PLATINUM,local_change,0.043984173373590174,-0.01561961214045614,0.09566703328224559,0.02840672734917113,local_change_nine_signals,-0.9153064062453472,0.0,1.2153282519e-1,1.0000000000e+0
get_back_pings_pm,EUW EMERALD,local_change,0.024945501219743815,-0.03601329893149248,0.08794301277507854,0.03125114942937182,local_change_nine_signals,-0.37187790266170057,0.0,4.2473895807e-1,1.0000000000e+0
get_back_pings_pm,KR Diamond-Iron,endpoint,0.45824023602913444,0.41298015136014776,0.5040952526861578,0.023163852963861895,endpoint_nine_signals,-86.37592054616236,-85.29673930011474,4.2080360704e-87,5.0496432844e-86
get_back_pings_pm,KR BRONZE-IRON,adjacent,0.08964298056299091,0.05062573576939202,0.12606907861064648,0.018605171058047577,adjacent_nine_signals,-5.839000957482073,-3.925187105098356,1.4487686595e-6,1.1879903008e-4
get_back_pings_pm,KR SILVER-BRONZE,adjacent,0.06909912037626575,0.03134324107156264,0.10783454258253775,0.018997228571919378,adjacent_nine_signals,-3.5599055443151193,-1.7675138548168654,2.7548277919e-4,1.7079932310e-2
get_back_pings_pm,KR GOLD-SILVER,adjacent,0.08234339376153099,0.04296094892410738,0.12113254147620514,0.020359319311506814,adjacent_nine_signals,-4.280391031285005,-2.447882118578768,5.2433514530e-5,3.5654789880e-3
get_back_pings_pm,KR PLATINUM-GOLD,adjacent,0.024221108892973353,-0.015943526814750468,0.06547631366142412,0.021356651480475067,adjacent_nine_signals,-0.5905027647180822,0.0,2.5674218639e-1,1.0000000000e+0
get_back_pings_pm,KR EMERALD-PLATINUM,adjacent,0.07437911811769404,0.028096434633768198,0.11770807979401213,0.022723415138874718,adjacent_nine_signals,-2.9733712660874576,-1.2251832390812571,1.0632337011e-3,5.9541087264e-2
get_back_pings_pm,KR DIAMOND-EMERALD,adjacent,0.11855451431767938,0.06906532700245059,0.16690721185124632,0.025213495865175583,adjacent_nine_signals,-5.589066569090885,-3.6859765820989416,2.5759262862e-6,2.0607410290e-4
get_back_pings_pm,KR BRONZE,local_change,-0.02054386018672516,-0.08569370374225159,0.04513472178366008,0.03225418175304203,local_change_nine_signals,-0.2805308906887494,0.0,5.2416631655e-1,1.0000000000e+0
get_back_pings_pm,KR SILVER,local_change,0.013244273385265237,-0.05475667653873016,0.07775580961032025,0.03410169466469848,local_change_nine_signals,-0.15630766083142233,0.0,6.9773794076e-1,1.0000000000e+0
get_back_pings_pm,KR GOLD,local_change,-0.05812228486855764,-0.1251941585189084,0.01580237633805337,0.036190162400977804,local_change_nine_signals,-0.96549770845069,0.0,1.0826854279e-1,1.0000000000e+0
get_back_pings_pm,KR PLATINUM,local_change,0.05015800922472069,-0.027835199848933338,0.12403837912468081,0.037982545684396886,local_change_nine_signals,-0.7289718626989626,0.0,1.8665006147e-1,1.0000000000e+0
get_back_pings_pm,KR EMERALD,local_change,0.04417539619998534,-0.032833476453537055,0.1271912228369269,0.04140950209112196,local_change_nine_signals,-0.5435352727495295,0.0,2.8606500135e-1,1.0000000000e+0
get_back_pings_pm,KR-NA Diamond-Iron,between_region_endpoint,0.11394879774042033,0.05930342688906737,0.17053101309077748,0.029189556291303462,between_region_endpoint_nine_signals,-4.023591718963188,-3.0693492095238635,9.4712713892e-5,8.5241442503e-4
