region,display_region_linear,maintenance_difference_sd,model_predictor_z_linear,probability_linear,ci_low_linear,ci_high_linear,se_linear,n_model_matches_linear,n_reference_matches_linear,method_linear,specification_linear,display_region_spline,model_predictor_z_spline,probability_spline,ci_low_spline,ci_high_spline,se_spline,n_model_matches_spline,n_reference_matches_spline,method_spline,specification_spline,difference_percentage_points
KR,KR,-1.0499999999999998,-1.0076089465939224,0.4654770787724957,0.4638915732665147,0.4670625842784767,0.0008089313806025,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.0076089465939224,0.4645038461154416,0.4626859247034541,0.4663217675274292,0.0009275109244834,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0973232657054123
KR,KR,-1.0,-0.9576089465939224,0.4666757325621007,0.4651322079579979,0.4682192571662035,0.0007875125531136,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.9576089465939224,0.4655659871990361,0.4637548074276004,0.4673771669704719,0.000924071311957,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1109745363064629
KR,KR,-0.95,-0.9076089465939224,0.4678747338608104,0.466372202041196,0.4693772656804249,0.0007665978671502,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.9076089465939224,0.4666420435789312,0.4648312450662443,0.468452842091618,0.0009238767921871,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1232690281879222
KR,KR,-0.8999999999999999,-0.8576089465939224,0.4690740701333329,0.4676114533305208,0.470536686936145,0.0007462330626592,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.8576089465939224,0.4677329938282866,0.4659185103324675,0.4695474773241056,0.0009257568856219,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1341076305046318
KR,KR,-0.8499999999999999,-0.8076089465939223,0.4702737288320346,0.4688498521780924,0.4716976054859769,0.0007264676805827,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.8076089465939223,0.4688398169420683,0.4670198508298595,0.4706597830542772,0.000928554138882,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1433911889966332
KR,KR,-0.7999999999999998,-0.7576089465939223,0.4714736973974434,0.470087281194501,0.4728601136003858,0.0007073552055828,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.7576089465939223,0.4699634922594289,0.4681384015633769,0.4717885829554809,0.0009311687224754,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1510205138014475
KR,KR,-0.75,-0.7076089465939225,0.4726739632586595,0.4713236150974395,0.4740243114198796,0.0006889531434795,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.7076089465939225,0.4711049993804511,0.4692771229791198,0.4729328757817823,0.0009325900006792,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1568963878208429
KR,KR,-0.7,-0.6576089465939224,0.4738745138338741,0.4725587207391815,0.4751903069285668,0.0006713230074962,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.6576089465939224,0.472265318076461,0.4704387591129337,0.4740918770399884,0.0009319178385343,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1609195757413084
KR,KR,-0.6499999999999999,-0.6076089465939224,0.4750753365307966,0.4737924573731125,0.4763582156884808,0.0006545301824919,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.6076089465939224,0.4734454281931866,0.4716258077722585,0.4752650486141146,0.0009283777657796,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1629908337610008
KR,KR,-0.5999999999999999,-0.5576089465939223,0.4762764187471497,0.4750246772262017,0.4775281602680977,0.0006386436331367,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.5576089465939223,0.4746463095459414,0.4728404938652272,0.4764521252266556,0.0009213345309766,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1630109201208318
KR,KR,-0.5499999999999998,-0.5076089465939223,0.4774777478711116,0.4762552264493655,0.4787002692928577,0.0006237354192582,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.5076089465939223,0.4758689418059294,0.4740847367947373,0.4776531468171215,0.0009103086791796,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1608806065182155
KR,KR,-0.5,-0.4576089465939225,0.4786793112818095,0.4774839465145223,0.4798746760490968,0.0006098799833098,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.4576089465939225,0.4771143043769104,0.4753601022459345,0.4788685065078863,0.0008950010872326,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1565006904899135
KR,KR,-0.4499999999999999,-0.4076089465939224,0.479881096349778,0.4787106761175284,0.4810515165820276,0.0005971531797191,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.4076089465939224,0.4783833762611768,0.476667727015346,0.4800990255070076,0.0008753312478728,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1497720088601217
KR,KR,-0.3999999999999999,-0.3576089465939224,0.4810830904374183,0.4799352536229291,0.4822309272519075,0.0005856310278006,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.3576089465939224,0.479677097602859,0.4780081452605806,0.4813460499451374,0.0008515062970808,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1405992834559333
KR,KR,-0.3499999999999998,-0.3076089465939223,0.4822852808994935,0.4811575200509048,0.4834130417480822,0.0005753881880554,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.3076089465939223,0.4809947596915803,0.4793787691981673,0.4826107501849933,0.0008244849456188,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1290521207913231
KR,KR,-0.2999999999999998,-0.2576089465939223,0.4834876550835723,0.4823773225558928,0.4845979876112518,0.0005664961875915,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.2576089465939223,0.4823334138951519,0.4807731464817401,0.4838936813085637,0.0007960548027611,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.115424118842039
KR,KR,-0.25,-0.2076089465939224,0.4846902003305339,0.4835945182846276,0.4857858823764402,0.000559021451993,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.2076089465939224,0.4836899483129714,0.4821842486524367,0.4851956479735062,0.0007682141125177,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1000252017562486
KR,KR,-0.1999999999999999,-0.1576089465939224,0.4858929039749961,0.4848089784334629,0.4869768295165294,0.0005530232354761,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.1576089465939224,0.4850612476359687,0.483604876970433,0.4865176183015044,0.0007430462579263,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0831656339027431
KR,KR,-0.1499999999999999,-0.1076089465939224,0.4870957533458265,0.4860205922630616,0.4881709144285914,0.0005485515728392,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.1076089465939224,0.486444193461873,0.4850279329326498,0.4878604539910963,0.0007225819026649,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0651559883953489
KR,KR,-0.0999999999999998,-0.0576089465939223,0.4882987357665999,0.4872292707830231,0.4893682007501766,0.000545645399784,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.0576089465939223,0.487835664648848,0.4864468099159738,0.4892245193817222,0.0007085993535072,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.04630711177519
KR,KR,-0.0499999999999998,-0.0076089465939223,0.4895018385560667,0.4884349498061737,0.4905687273059598,0.0005443309948433,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-0.0076089465939223,0.4892325377011142,0.487855860379115,0.4906092150231133,0.000702386388775,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0269300854952525
KR,KR,0.0,0.0423910534060775,0.4907050490286411,0.4896375920984592,0.4917725059588231,0.0005446208827459,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.0423910534060775,0.490631687179988,0.4892508160173369,0.4920125583426391,0.0007045261033934,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0073361848653086
KR,KR,0.0500000000000002,0.0923910534060777,0.4919083544948587,0.4908371884186218,0.4929795205710957,0.0005465133042025,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.0923910534060777,0.4920299861335362,0.4906290034199412,0.4934309688471312,0.0007147870987729,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.012163163867751
KR,KR,0.1,0.1423910534060776,0.4931117422618598,0.4920337573452515,0.494189727178468,0.0005499923043919,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.1423910534060776,0.4934243065380037,0.4919892600107521,0.4948593530652553,0.0007321665955365,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.03125642761439
KR,KR,0.1499999999999999,0.1923910534060774,0.4943151996338651,0.4932273439087787,0.4954030553589516,0.0005550284311665,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.1923910534060774,0.494811519744016,0.4933315885212568,0.4962914509667752,0.0007550669503873,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0496320110150882
KR,KR,0.2000000000000001,0.2423910534060777,0.4955187139126427,0.4944180171638871,0.4966194106613982,0.0005615799738548,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.2423910534060777,0.4961884969206285,0.4946566922162022,0.4977203016250549,0.0007815330124624,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0669783007985813
KR,KR,0.25,0.2923910534060775,0.4967222723979941,0.4956058669318117,0.4978386778641765,0.0005695946256032,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.2923910534060775,0.497552109490415,0.495965538846124,0.499138680134706,0.0008094748185158,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0829837092420904
KR,KR,0.3000000000000002,0.3423910534060778,0.4979258623882136,0.4967909999982872,0.49906072477814,0.0005790114234318,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.3423910534060778,0.4988992295488316,0.4972590343981855,0.5005394246994778,0.0008368342605337,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0973367160617966
KR,KR,0.3500000000000001,0.3923910534060776,0.4991294711805797,0.4979735360675348,0.5002854062936246,0.000589762812778,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.3923910534060776,0.5002267467731031,0.4985378227668781,0.501915670779328,0.0008616959215433,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1097275592523372
KR,KR,0.4000000000000003,0.4423910534060778,0.5003330860718203,0.4991536037481756,0.5015125683954649,0.000601776695737,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.4423910534060778,0.5015329126341505,0.4998027822157415,0.5032630430525594,0.000882719601229,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1199826562330197
KR,KR,0.4500000000000002,0.4923910534060777,0.5015366943585886,0.5003313367967057,0.5027420519204715,0.0006149783478994,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.4923910534060777,0.5028183342785756,0.5010553062839953,0.5045813622731559,0.0008995040788674,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1281639919986976
KR,KR,0.5,0.5423910534060775,0.5027402833379379,0.5015068707780614,0.5039736958978143,0.0006292921223859,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.5423910534060775,0.5040838544962711,0.502296302839642,0.5058714061529003,0.0009120161513414,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1343571158333278
KR,KR,0.5500000000000003,0.5923910534060778,0.5039438403078,0.5026803402368307,0.5052073403787694,0.0006446428933516,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.5923910534060778,0.5053303173669075,0.5035262115849566,0.5071344231488584,0.0009204621336484,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1386477059107438
KR,KR,0.6000000000000001,0.6423910534060776,0.5051473525674648,0.5038518764137139,0.5064428287212157,0.0006609572213014,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.6423910534060776,0.5065585681124344,0.50474509334717,0.5083720428776988,0.0009252422271757,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.141121554496959
KR,KR,0.6500000000000004,0.6923910534060779,0.5063508074180354,0.5050216054948049,0.5076800093412659,0.0006781642465461,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.6923910534060779,0.5077694529589525,0.5059526874269812,0.5095862184909238,0.0009269211897812,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1418645540917085
KR,KR,0.7000000000000002,0.7423910534060777,0.5075541921629276,0.5061896473499516,0.5089187369759036,0.000696196333151,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.7423910534060777,0.5089638190073295,0.5071484492256924,0.5107791887889666,0.0009262090722638,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1409626844401823
KR,KR,0.75,0.7923910534060775,0.5087574941083242,0.5073561146978395,0.5101588735188088,0.0007149894951452,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.7923910534060775,0.5101425141118224,0.5083315782170272,0.5119534500066176,0.0009239468850995,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1385020003498271
KR,KR,0.8000000000000003,0.8423910534060778,0.5099607005636623,0.5085211126268251,0.5114002885004995,0.0007344836412434,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.8423910534060778,0.5113063867661938,0.5095010454051893,0.5131117281271983,0.0009210925311247,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1345686202531504
KR,KR,0.8500000000000001,0.8923910534060776,0.5111637988421049,0.5096847384014586,0.5126428592827513,0.0007546226737991,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.8923910534060776,0.5124562859966216,0.5106556291685937,0.5142569428246495,0.0009187024632795,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1292487154516686
KR,KR,0.9000000000000004,0.942391053406078,0.5123667762610083,0.510847081489373,0.5138864710326437,0.0007753544753241,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.942391053406078,0.5135930612608824,0.5117939679678211,0.5153921545539438,0.0009179047413578,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1226284999874094
KR,KR,0.9500000000000002,0.9923910534060776,0.5135696201424017,0.5120082237511404,0.515131016533663,0.000796630811868,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,0.9923910534060776,0.5147175623532172,0.5129146366446591,0.5165204880617753,0.0009198600553867,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1147942210815489
KR,KR,1.0,1.0423910534060774,0.5147723178134573,0.5131682397452024,0.5163763958817122,0.000818407177681,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.0423910534060774,0.5158306393143526,0.5140162487863478,0.5176450298423574,0.0009257094530636,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1058321500895242
KR,KR,1.0500000000000005,1.0923910534060777,0.5159748566069617,0.514327197108512,0.5176225161054114,0.0008406426012498,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.0923910534060777,0.5169331423461355,0.5150975804008384,0.5187687042914326,0.0009365111965801,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.095828573917378
KR,KR,1.1,1.1423910534060775,0.5171772238617982,0.5154851569823494,0.518869290741247,0.0008632994282902,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.1423910534060775,0.5180259217303144,0.5161577011631509,0.5198941422974779,0.0009531737587569,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0848697868516157
KR,KR,1.1500000000000004,1.1923910534060778,0.5183794069234036,0.5166421744596675,0.5201166393871396,0.0008863430937428,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.1923910534060778,0.5191098277509288,0.5171960920987015,0.5210235634031561,0.0009763957409322,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0730420827525279
KR,KR,1.2000000000000002,1.2423910534060776,0.5195813931442504,0.5177982990368275,0.5213644872516734,0.0009097418915422,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.2423910534060776,0.52018571061988,0.5182127270603359,0.522158694179424,0.0010066242650734,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0604317475629501
KR,KR,1.25,1.2923910534060774,0.5207831698843153,0.5189535750570248,0.5226127647116058,0.0009334667486175,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.2923910534060774,0.5212544204051734,0.519208102102064,0.5233007387082829,0.001044039950566,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0471250520858168
KR,KR,1.3000000000000005,1.3423910534060777,0.5219847245115422,0.5201080421371537,0.5238614068859307,0.000957491007341,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.3423910534060777,0.5223168069614393,0.5201832098714587,0.52445040405142,0.0010885699438676,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.033208244989713
KR,KR,1.35,1.3923910534060775,0.5231860444023275,0.5212617355724475,0.5251103532322076,0.0009817902193265,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.3923910534060775,0.5233737198622547,0.521139469704541,0.5256079700199684,0.0011399235498539,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.018767545992715
KR,KR,1.4000000000000004,1.4423910534060778,0.5243871169419707,0.5224146867157821,0.5263595471681594,0.001006341952137,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.4423910534060778,0.5244260083338811,0.5220786324393215,0.5267733842284407,0.0011976407625304,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0038891391910378
KR,KR,1.4500000000000002,1.4923910534060776,0.5255879295251615,0.5235669233300754,0.5276089357202477,0.0010311256097378,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.4923910534060776,0.5254745211899223,0.523002679814514,0.5279463625653307,0.0012611435588818,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0113408335239206
KR,KR,1.5,1.5423910534060774,0.5267884695564291,0.5247184699133192,0.528858469199539,0.0010561222668928,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.5423910534060774,0.5265201067666597,0.5239137334685475,0.5291264800647719,0.0013297822949552,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0268362789769383
KR,KR,1.5500000000000005,1.5923910534060777,0.5279887244506248,0.5258693479969921,0.5301081009042575,0.0010813145171595,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.5923910534060777,0.5275636128584265,0.5248139816065377,0.5303132441103152,0.0014028730876983,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0425111592198379
KR,KR,1.6,1.6423910534060775,0.5291886816333743,0.5270195764186225,0.5313577868481261,0.001106686334057,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.6423910534060775,0.528605886652886,0.5257056253347151,0.5315061479710569,0.001479725162332,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0582794980488299
KR,KR,1.6500000000000004,1.6923910534060778,0.5303883285415549,0.5281691715701148,0.5326074855129951,0.0011322229446123,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.6923910534060778,0.529647697052609,0.5265907305329393,0.5327046635722786,0.0015596767957498,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0740631488945986
KR,KR,1.7000000000000002,1.7423910534060776,0.5315876526237596,0.5293181476233377,0.5338571576241815,0.0011579107145009,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.7423910534060776,0.530689269024417,0.5274705082588375,0.5339080297899966,0.0016422248803977,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0898383599342578
KR,KR,1.75,1.7923910534060774,0.5327866413407556,0.530466516734615,0.5351067659468962,0.0011837370439493,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.7923910534060774,0.5317305952271892,0.52834570523646,0.5351154852179185,0.0017269846891475,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1056046113566355
KR,KR,1.8000000000000005,1.8423910534060777,0.5339852821659491,0.5316142892299914,0.5363562751019068,0.0012096902734477,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.8423910534060777,0.5327716674534416,0.5292169449999232,0.53632638990696,0.0018136339048563,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1213614712507471
KR,KR,1.85,1.8923910534060773,0.5351835625858389,0.5327614737726807,0.5376056513989971,0.0012357595985501,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.8923910534060773,0.5338124775029183,0.5300847493869221,0.5375402056189145,0.001901902099998,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1371085082920609
KR,KR,1.9000000000000004,1.942391053406077,0.5363814701005016,0.5339080775146212,0.538854862686382,0.0012619349927961,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.942391053406077,0.534853017182793,0.5309495559226023,0.5387564784429837,0.0019915618674442,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1528452917708644
KR,KR,1.95,1.9923910534060776,0.5375789922240204,0.5350541062332252,0.5401038782148155,0.0012882071381607,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,1.9923910534060776,0.5358932783079251,0.5318117324190065,0.5399748241968437,0.0020824213718972,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1685713916095288
KR,KR,2.0,2.0423910534060776,0.5387761164849668,0.5361995644550976,0.541352668514836,0.0013145673621781,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,2.0423910534060776,0.5369332527010604,0.5326715890756747,0.5411949163264461,0.0021743181762172,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1842863783906412
