measure,region,score,frequency,cumulative_count,n_players,cumulative_fraction
maintenance,NA,-1.6874603236208592,1,35,42000,0.00083333333333333339
maintenance,NA,-1.6745163817797433,1,36,42000,0.0008571428571428571
maintenance,NA,-1.664589354771697,1,37,42000,0.00088095238095238092
maintenance,NA,-1.6619308340399748,1,38,42000,0.00090476190476190474
maintenance,NA,-1.6518143495476474,1,39,42000,0.00092857142857142856
maintenance,NA,-1.6477207100361306,1,40,42000,0.00095238095238095238
maintenance,NA,-1.644895627159075,1,41,42000,0.0009761904761904762
maintenance,NA,-1.6351481334980484,1,42,42000,0.001
maintenance,NA,-1.6345003705325265,1,43,42000,0.0010238095238095238
maintenance,NA,-1.6320072617710224,1,44,42000,0.0010476190476190477
maintenance,NA,-1.6287027095326163,1,45,42000,0.0010714285714285715
maintenance,NA,-1.6248600597895388,1,46,42000,0.0010952380952380953
maintenance,NA,-1.6148549288517149,1,47,42000,0.0011190476190476191
maintenance,NA,-1.6126160081863326,1,48,42000,0.0011428571428571429
maintenance,NA,-1.6050306799505103,1,49,42000,0.0011666666666666668
maintenance,NA,-1.6025705471849077,1,50,42000,0.0011904761904761906
maintenance,NA,-1.5952817058022213,1,51,42000,0.0012142857142857142
maintenance,NA,-1.589373701810212,1,52,42000,0.001238095238095238
maintenance,NA,-1.585723513650899,1,53,42000,0.0012619047619047618
maintenance,NA,-1.5807997552272437,1,54,42000,0.0012857142857142856
maintenance,NA,-1.573625930094859,1,55,42000,0.0013095238095238095
maintenance,NA,-1.5713231148023896,1,56,42000,0.0013333333333333333
maintenance,NA,-1.571313910556024,1,57,42000,0.0013571428571428571
maintenance,NA,-1.5712934453091014,1,58,42000,0.0013809523809523809
maintenance,NA,-1.564970581226585,1,59,42000,0.0014047619047619047
maintenance,NA,-1.5610621986172817,1,60,42000,0.0014285714285714286
maintenance,NA,-1.559122698678832,1,61,42000,0.0014523809523809524
maintenance,NA,-1.5589651866337544,1,62,42000,0.0014761904761904762
maintenance,NA,-1.5545935815141805,1,63,42000,0.0015
maintenance,NA,-1.5531268817582295,1,64,42000,0.0015238095238095239
maintenance,NA,-1.5487629113760804,1,65,42000,0.0015476190476190477
maintenance,NA,-1.5445993010636,1,66,42000,0.0015714285714285715
maintenance,NA,-1.5424504883271206,1,67,42000,0.0015952380952380953
maintenance,NA,-1.5408006968083496,1,68,42000,0.0016190476190476191
maintenance,NA,-1.5327888334593116,1,69,42000,0.001642857142857143
maintenance,NA,-1.53144623863623,1,70,42000,0.0016666666666666668
maintenance,NA,-1.527924896208826,1,71,42000,0.0016904761904761904
maintenance,NA,-1.514985317023351,1,72,42000,0.0017142857142857142
maintenance,NA,-1.5142036798375582,1,73,42000,0.001738095238095238
maintenance,NA,-1.5130798568987234,1,74,42000,0.0017619047619047618
maintenance,NA,-1.5093045565009509,1,75,42000,0.0017857142857142857
maintenance,NA,-1.503588402556992,1,76,42000,0.0018095238095238095
maintenance,NA,-1.5035709310870238,1,77,42000,0.0018333333333333333
maintenance,NA,-1.493851860237581,1,78,42000,0.0018571428571428571
maintenance,NA,-1.486317147414884,1,79,42000,0.0018809523809523809
maintenance,NA,-1.4855432540955236,1,80,42000,0.0019047619047619048
maintenance,NA,-1.4827857207691335,1,81,42000,0.0019285714285714286
maintenance,NA,-1.4786838713731396,1,82,42000,0.0019523809523809524
maintenance,NA,-1.476242049162567,1,83,42000,0.001976190476190476
maintenance,NA,-1.4700067764769686,1,84,42000,0.002
maintenance,NA,-1.4678331181370818,1,85,42000,0.0020238095238095236
maintenance,NA,-1.4656724647706587,1,86,42000,0.0020476190476190477
maintenance,NA,-1.46477407371473,1,87,42000,0.0020714285714285713
maintenance,NA,-1.4627114863557755,1,88,42000,0.0020952380952380953
maintenance,NA,-1.4605751953505706,1,89,42000,0.0021190476190476189
maintenance,NA,-1.4540899906864304,1,90,42000,0.002142857142857143
maintenance,NA,-1.4535802697014355,1,91,42000,0.0021666666666666666
maintenance,NA,-1.4501800068702435,1,92,42000,0.0021904761904761906
maintenance,NA,-1.4500737480640895,1,93,42000,0.0022142857142857142
maintenance,NA,-1.4485379398747174,1,94,42000,0.0022380952380952382
maintenance,NA,-1.448365858912933,1,95,42000,0.0022619047619047618
maintenance,NA,-1.446231789159146,1,96,42000,0.0022857142857142859
maintenance,NA,-1.445231189232016,1,97,42000,0.0023095238095238095
maintenance,NA,-1.4444615832492296,1,98,42000,0.0023333333333333335
maintenance,NA,-1.4443402937284622,1,99,42000,0.0023571428571428571
maintenance,NA,-1.444197295513818,1,100,42000,0.0023809523809523812
maintenance,NA,-1.4409895591838415,1,101,42000,0.0024047619047619048
maintenance,NA,-1.440416908372133,1,102,42000,0.0024285714285714284
maintenance,NA,-1.440266023227411,1,103,42000,0.0024523809523809524
maintenance,NA,-1.4386242767085422,1,104,42000,0.002476190476190476
maintenance,NA,-1.434975683998,1,105,42000,0.0025000000000000001
maintenance,NA,-1.4329589752202454,1,106,42000,0.0025238095238095237
maintenance,NA,-1.4318327608271844,1,107,42000,0.0025476190476190477
maintenance,NA,-1.431507892457341,1,108,42000,0.0025714285714285713
maintenance,NA,-1.4276834149310424,1,109,42000,0.0025952380952380953
maintenance,NA,-1.4242808650624286,1,110,42000,0.0026190476190476189
maintenance,NA,-1.4228613765949223,1,111,42000,0.002642857142857143
maintenance,NA,-1.4221565286642297,1,112,42000,0.0026666666666666666
maintenance,NA,-1.4209419610710066,1,113,42000,0.0026904761904761906
maintenance,NA,-1.4180812165358538,1,114,42000,0.0027142857142857142
maintenance,NA,-1.4171512385194132,1,115,42000,0.0027380952380952383
maintenance,NA,-1.416168917302708,1,116,42000,0.0027619047619047619
maintenance,NA,-1.4156437267290114,1,117,42000,0.0027857142857142859
maintenance,NA,-1.4149331449726243,1,118,42000,0.0028095238095238095
maintenance,NA,-1.4138000031866484,1,119,42000,0.0028333333333333335
maintenance,NA,-1.4127871282772269,1,120,42000,0.0028571428571428571
maintenance,NA,-1.4125102923365402,1,121,42000,0.0028809523809523807
maintenance,NA,-1.411296858056895,1,122,42000,0.0029047619047619048
maintenance,NA,-1.4094742007150405,1,123,42000,0.0029285714285714284
maintenance,NA,-1.4073926538621315,1,124,42000,0.0029523809523809524
maintenance,NA,-1.406893677024256,1,125,42000,0.002976190476190476
maintenance,NA,-1.4054255883975195,1,126,42000,0.0030000000000000001
maintenance,NA,-1.4041228380224682,1,127,42000,0.0030238095238095237
maintenance,NA,-1.4018543999967168,1,128,42000,0.0030476190476190477
maintenance,NA,-1.4007627826460118,1,129,42000,0.0030714285714285713
maintenance,NA,-1.4001903074951252,1,130,42000,0.0030952380952380953
maintenance,NA,-1.3995629734281323,1,131,42000,0.0031190476190476189
maintenance,NA,-1.399269260683365,1,132,42000,0.003142857142857143
maintenance,NA,-1.3957032206626108,1,133,42000,0.0031666666666666666
maintenance,NA,-1.3882300409173198,1,134,42000,0.0031904761904761906
maintenance,NA,-1.384020837764092,1,135,42000,0.0032142857142857142
maintenance,NA,-1.382972767626338,1,136,42000,0.0032380952380952383
maintenance,NA,-1.3815269018276917,1,137,42000,0.0032619047619047619
maintenance,NA,-1.3811835343374996,1,138,42000,0.0032857142857142859
maintenance,NA,-1.3788656212743553,1,139,42000,0.0033095238095238095
maintenance,NA,-1.37837998604878,1,140,42000,0.0033333333333333335
maintenance,NA,-1.3758694817265256,1,141,42000,0.0033571428571428572
maintenance,NA,-1.3716079516346704,1,142,42000,0.0033809523809523808
maintenance,NA,-1.3714508284362052,1,143,42000,0.0034047619047619048
maintenance,NA,-1.3714489536380068,1,144,42000,0.0034285714285714284
maintenance,NA,-1.3672629794667168,1,145,42000,0.0034523809523809524
maintenance,NA,-1.3624222274812756,1,146,42000,0.003476190476190476
maintenance,NA,-1.3615471128040182,1,147,42000,0.0035000000000000001
maintenance,NA,-1.3606345653014589,1,148,42000,0.0035238095238095237
maintenance,NA,-1.357475070269697,1,149,42000,0.0035476190476190477
